1,2,3,4,5,6,7,8,9,10
5.999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37804320740712516,1.0175657226931338
0.0,181.99999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,165.99999999999963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,30.82400000000001,1.4556092796489033,0.17866296355275912,28.754716156658546,0.0,0.0,0.0
0.0,0.0,0.0,1.455609279648903,43.903999999999996,0.277993350694406,0.0,0.0,1.6254107173265475,0.0
0.0,0.0,0.0,0.17866296355275912,0.27799335069440595,19.682727272727274,0.0,0.0,0.0,0.0
0.0,0.0,0.0,28.75471615665856,0.0,0.0,67.77249999999998,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
0.3780432074071252,0.0,0.0,0.0,1.6254107173265464,0.0,0.0,0.0,3.123333333333334,0.4381780460041329
1.0175657226931338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4381780460041329,3.112
